RSI5,RSI30,CCI,GRID_SIZE,GRID_DISTANCE,PROFIT_TARGET,OFFSET,Trades,ProfitNet,ActualCash
40,50,-200,30,0.08,0.006,0.0001,4,4.8551,10004.86
50,45,0,10,0.08,0.006,0.0001,4,9.3878,10009.39
40,50,-100,30,0.08,0.004,0.001,1,-12.5011,9987.5
50,40,-200,25,0.08,0.002,0.0001,5,5.4641,10005.46
45,50,-100,20,0.08,0.006,0.0005,1,-19.4274,9980.57
45,40,50,25,0.08,0.004,0.0005,5,12.7395,10012.74
45,55,-50,25,0.08,0.002,0.0001,1,-17.4685,9982.53
45,50,0,25,0.08,0.008,0.0001,1,-15.6957,9984.3
40,40,50,20,0.08,0.008,0.001,4,26.6022,10026.6
50,60,0,25,0.08,0.008,0.001,1,-36.8629,9963.14
45,60,-150,30,0.08,0.004,0.0001,1,-13.0798,9986.92
45,40,-150,10,0.08,0.004,0.0001,5,31.3642,10031.36
50,50,100,15,0.08,0.006,0.001,2,-20.9809,9979.02
50,40,100,10,0.08,0.004,0.0001,5,30.9969,10031.0
40,40,50,15,0.08,0.006,0.0005,5,27.9267,10027.93
45,55,100,25,0.08,0.002,0.0005,5,-13.3568,9986.64
45,40,-50,20,0.08,0.006,0.0001,5,27.5102,10027.51
50,50,-150,10,0.08,0.004,0.0001,1,-39.2393,9960.76
40,40,0,15,0.08,0.002,0.0001,6,18.2827,10018.28
45,55,-200,20,0.08,0.008,0.0005,4,26.7233,10026.72
45,40,-100,15,0.08,0.008,0.001,4,35.4696,10035.47
50,60,-50,10,0.08,0.004,0.001,1,-42.8097,9957.19
40,60,100,20,0.08,0.006,0.0001,3,-33.1245,9966.88
50,40,100,15,0.08,0.002,0.0005,6,19.8128,10019.81
45,40,0,10,0.08,0.004,0.001,4,31.2968,10031.3
50,55,-200,15,0.08,0.002,0.001,6,8.6261,10008.63
40,45,-50,15,0.08,0.002,0.0005,8,8.5518,10008.55
40,45,0,15,0.08,0.002,0.0005,8,8.5518,10008.55
45,60,-100,10,0.08,0.006,0.0001,1,-43.6712,9956.33
45,55,-100,15,0.08,0.006,0.0005,1,-28.859,9971.14
50,55,-150,25,0.08,0.008,0.0001,1,-15.6957,9984.3
40,60,-100,10,0.08,0.008,0.0001,1,-39.565,9960.44
40,45,-200,30,0.08,0.006,0.001,4,2.1165,10002.12
45,60,-200,30,0.08,0.004,0.0005,4,0.6167,10000.62
40,50,-200,10,0.08,0.002,0.0005,6,14.6095,10014.61
50,50,-150,10,0.08,0.002,0.0005,6,-5.1887,9994.81
45,40,0,30,0.08,0.002,0.0001,6,9.3713,10009.37
50,50,-50,10,0.08,0.006,0.0001,1,-39.2393,9960.76
50,40,-200,30,0.08,0.008,0.0001,4,9.5603,10009.56
45,55,50,15,0.08,0.008,0.0001,4,-37.2677,9962.73
40,60,100,30,0.08,0.002,0.001,3,-14.7261,9985.27
40,60,-100,20,0.08,0.002,0.0001,1,-19.7825,9980.22
45,60,-100,20,0.08,0.008,0.0005,1,-21.6443,9978.36
40,40,-50,25,0.08,0.008,0.001,4,21.2817,10021.28
40,60,-100,30,0.08,0.008,0.0001,1,-13.1883,9986.81
40,45,-100,10,0.08,0.002,0.0001,7,15.1917,10015.19
45,40,-200,10,0.08,0.002,0.001,5,18.1665,10018.17
40,60,-200,15,0.08,0.008,0.0001,4,34.0166,10034.02
50,45,-50,30,0.08,0.006,0.0001,4,3.1293,10003.13
45,40,-50,20,0.08,0.004,0.001,4,15.6484,10015.65
50,50,-100,30,0.08,0.006,0.0001,1,-13.0798,9986.92
45,40,-50,10,0.08,0.006,0.001,4,37.09,10037.09
40,60,-50,20,0.08,0.008,0.0001,1,-19.7825,9980.22
50,55,-200,25,0.08,0.002,0.0005,6,4.2502,10004.25
45,50,100,10,0.08,0.004,0.001,2,-33.9499,9966.05
40,55,-200,10,0.08,0.002,0.001,6,16.925,10016.93
50,60,50,30,0.08,0.006,0.0001,3,-20.4811,9979.52
40,40,-150,20,0.08,0.004,0.001,4,15.4281,10015.43
40,55,100,10,0.08,0.002,0.0005,14,10.9857,10010.99
50,55,0,20,0.08,0.008,0.0001,1,-46.3461,9953.65
50,45,100,10,0.08,0.002,0.0005,8,12.9249,10012.92
50,60,100,25,0.08,0.008,0.001,3,-26.5179,9973.48
50,40,100,30,0.08,0.008,0.001,4,17.7348,10017.73
40,50,-200,30,0.08,0.004,0.0005,4,0.6167,10000.62
45,40,0,20,0.08,0.004,0.0005,5,15.9244,10015.92
50,60,-100,25,0.08,0.002,0.0005,1,-17.3154,9982.68
40,40,-50,10,0.08,0.004,0.001,4,31.2968,10031.3
50,60,-50,15,0.08,0.006,0.0001,1,-29.1142,9970.89
40,55,-100,20,0.08,0.006,0.0005,1,-19.5903,9980.41
50,45,-50,10,0.08,0.008,0.0005,1,-63.5825,9936.42
40,40,0,15,0.08,0.008,0.0001,4,1.5356,10001.54
45,40,-150,30,0.08,0.006,0.001,4,11.7887,10011.79
40,40,0,10,0.08,0.006,0.0001,5,55.0203,10055.02
50,40,-50,10,0.08,0.002,0.0001,6,28.114,10028.11
40,40,0,25,0.08,0.006,0.0001,5,22.0081,10022.01
50,60,-50,20,0.08,0.004,0.001,1,-21.4048,9978.6
50,60,-50,25,0.08,0.008,0.0001,1,-17.4685,9982.53
40,50,50,20,0.08,0.008,0.001,2,-9.0335,9990.97
50,60,-150,15,0.08,0.008,0.0005,1,-25.9032,9974.1
50,40,-200,10,0.08,0.002,0.0005,6,18.8266,10018.83
50,45,-200,20,0.08,0.002,0.0001,5,2.7892,10002.79
50,40,0,15,0.08,0.006,0.0005,5,27.9267,10027.93
50,40,-100,25,0.08,0.004,0.0005,5,12.7395,10012.74
45,45,-150,25,0.08,0.008,0.001,1,-25.6621,9974.34
50,55,100,15,0.08,0.002,0.0001,5,-23.3645,9976.64
45,60,-50,20,0.08,0.006,0.001,1,-21.4048,9978.6
50,55,0,15,0.08,0.006,0.0001,1,-61.7949,9938.21
40,55,0,20,0.08,0.008,0.0001,1,-44.6347,9955.37
45,55,0,30,0.08,0.002,0.001,2,-13.3698,9986.63
40,55,50,10,0.08,0.006,0.0001,4,-47.1286,9952.87
50,45,-50,15,0.08,0.002,0.0001,8,10.6344,10010.63
50,60,0,10,0.08,0.006,0.001,1,-92.1572,9907.84
50,60,50,25,0.08,0.004,0.0005,5,-9.8276,9990.17
40,55,0,25,0.08,0.008,0.0005,1,-35.4019,9964.6
40,55,0,25,0.08,0.002,0.001,7,-2.7525,9997.25
40,40,50,20,0.08,0.004,0.0005,5,15.9244,10015.92
45,45,0,25,0.08,0.002,0.0001,8,6.0078,10006.01
50,55,-100,25,0.08,0.002,0.0001,1,-17.4685,9982.53
45,55,-50,25,0.08,0.006,0.0001,1,-17.4685,9982.53
45,40,-150,30,0.08,0.002,0.0001,5,8.6414,10008.64
40,45,-100,10,0.08,0.004,0.0005,6,11.4406,10011.44
50,45,100,25,0.08,0.008,0.0005,1,-25.433,9974.57
50,45,-50,30,0.08,0.006,0.001,4,4.4051,10004.41
40,55,-100,25,0.08,0.006,0.001,1,-15.4799,9984.52
40,45,-150,10,0.08,0.004,0.001,5,20.9622,10020.96
40,45,50,10,0.08,0.008,0.001,1,-62.6133,9937.39
45,40,-150,25,0.08,0.004,0.0005,5,13.3511,10013.35
40,55,50,30,0.08,0.002,0.0005,14,5.719,10005.72
45,60,100,25,0.08,0.006,0.001,4,-27.0022,9973.0
40,45,-150,25,0.08,0.004,0.001,5,8.3849,10008.38
50,55,-150,15,0.08,0.002,0.0001,6,-1.4414,9998.56
50,60,100,30,0.08,0.008,0.0005,2,-44.295,9955.7
45,55,-200,30,0.08,0.008,0.001,4,6.678,10006.68
40,40,-200,15,0.08,0.002,0.001,5,12.111,10012.11
45,50,-100,25,0.08,0.002,0.0005,2,-13.0896,9986.91
40,40,-150,20,0.08,0.008,0.0001,4,1.651,10001.65
45,60,-100,30,0.08,0.006,0.0001,1,-14.5571,9985.44
50,50,0,25,0.08,0.002,0.001,3,-12.1498,9987.85
50,40,100,10,0.08,0.006,0.001,4,37.09,10037.09
45,50,-200,10,0.08,0.004,0.001,5,16.4825,10016.48
50,50,0,10,0.08,0.008,0.0001,1,-39.2393,9960.76
50,45,50,15,0.08,0.006,0.0005,4,7.595,10007.6
45,40,-150,15,0.08,0.006,0.0001,5,40.0931,10040.09
40,55,0,30,0.08,0.004,0.001,2,-11.2134,9988.79
50,50,-50,20,0.08,0.004,0.001,1,-19.1869,9980.81
50,50,0,20,0.08,0.004,0.0001,1,-19.6196,9980.38
45,60,-150,30,0.08,0.008,0.0001,1,-13.0798,9986.92
40,60,-50,20,0.08,0.002,0.001,6,-3.4628,9996.54
40,55,-100,25,0.08,0.002,0.0005,6,-1.2568,9998.74
40,45,-50,20,0.08,0.008,0.001,1,-31.3066,9968.69
40,50,0,30,0.08,0.002,0.0005,5,-3.7918,9996.21
50,60,-100,20,0.08,0.004,0.0001,1,-21.8356,9978.16
45,55,-50,25,0.08,0.006,0.001,1,-17.1239,9982.88
45,60,100,25,0.08,0.002,0.0001,5,-13.3008,9986.7
45,50,-50,15,0.08,0.004,0.0001,1,-26.1595,9973.84
40,45,-200,25,0.08,0.006,0.0001,4,5.8261,10005.83
40,40,-100,10,0.08,0.008,0.001,4,53.2044,10053.2
45,50,100,15,0.08,0.004,0.0001,2,-22.1621,9977.84
50,55,0,30,0.08,0.002,0.0001,2,-13.9578,9986.04
40,60,-200,25,0.08,0.002,0.0005,6,5.8438,10005.84
45,40,100,30,0.08,0.008,0.0005,4,1.7019,10001.7
50,50,50,20,0.08,0.002,0.0001,4,-14.4099,9985.59
50,55,0,25,0.08,0.002,0.0001,2,-16.7494,9983.25
45,55,0,25,0.08,0.004,0.001,2,-15.5933,9984.41
50,60,-200,10,0.08,0.006,0.001,4,5.6323,10005.63
40,50,-100,20,0.08,0.002,0.0005,6,-0.9474,9999.05
40,50,-200,10,0.08,0.004,0.0005,4,1.8502,10001.85
40,40,0,20,0.08,0.008,0.001,4,26.6022,10026.6
40,40,100,30,0.08,0.004,0.001,4,10.4323,10010.43
45,40,50,20,0.08,0.006,0.001,4,18.545,10018.55
40,40,-100,15,0.08,0.004,0.001,4,20.8646,10020.86
50,60,100,30,0.08,0.004,0.001,5,-5.7952,9994.2
45,40,50,30,0.08,0.002,0.0001,6,9.3713,10009.37
45,45,-50,30,0.08,0.004,0.0005,4,-0.5006,9999.5
50,60,-100,30,0.08,0.008,0.0005,1,-14.4295,9985.57
50,55,-200,15,0.08,0.006,0.0001,4,9.8655,10009.87
40,40,-50,15,0.08,0.006,0.0005,5,27.9267,10027.93
40,50,-100,25,0.08,0.006,0.0001,1,-15.3479,9984.65
45,50,-150,20,0.08,0.008,0.0001,1,-19.6196,9980.38
40,40,-50,10,0.08,0.002,0.0005,6,28.2097,10028.21
50,60,100,30,0.08,0.006,0.001,4,-22.9182,9977.08
50,55,-100,15,0.08,0.002,0.0005,1,-28.859,9971.14
40,50,-150,30,0.08,0.008,0.001,1,-12.5011,9987.5
45,40,-150,30,0.08,0.002,0.001,4,8.4586,10008.46
40,50,-200,30,0.08,0.002,0.0005,6,4.8698,10004.87
45,50,-100,20,0.08,0.004,0.001,1,-19.1869,9980.81
50,45,-50,25,0.08,0.002,0.0001,8,6.3806,10006.38
45,50,-50,30,0.08,0.008,0.0005,1,-12.9516,9987.05
40,40,-50,30,0.08,0.004,0.0001,5,10.3323,10010.33
50,55,0,30,0.08,0.002,0.001,2,-13.3698,9986.63
40,60,100,15,0.08,0.008,0.001,3,-41.2028,9958.8
50,50,-100,20,0.08,0.004,0.0005,1,-19.4274,9980.57
45,55,50,15,0.08,0.002,0.0005,6,-19.6311,9980.37
45,50,100,25,0.08,0.004,0.001,2,-13.58,9986.42
45,60,100,25,0.08,0.006,0.0005,3,-27.5051,9972.49
50,50,-100,30,0.08,0.008,0.0005,1,-12.9516,9987.05
40,55,-200,25,0.08,0.008,0.0005,4,21.3786,10021.38
45,40,0,20,0.08,0.002,0.0005,6,14.8596,10014.86
45,40,50,30,0.08,0.002,0.0005,6,9.9064,10009.91
50,55,50,20,0.08,0.002,0.0005,7,-12.3006,9987.7
45,45,-50,30,0.08,0.006,0.0001,4,3.1293,10003.13
50,40,-50,15,0.08,0.008,0.0005,4,3.4038,10003.4
50,40,50,20,0.08,0.004,0.0001,5,15.4984,10015.5
50,50,50,15,0.08,0.004,0.0005,2,-23.2103,9976.79
50,45,-200,10,0.08,0.008,0.0001,4,51.0249,10051.02
50,40,-100,25,0.08,0.008,0.001,4,21.2817,10021.28
40,45,-100,25,0.08,0.008,0.0005,1,-25.433,9974.57
45,55,50,25,0.08,0.002,0.0005,6,-11.7786,9988.22
45,40,-200,20,0.08,0.008,0.001,4,22.0321,10022.03
40,50,-150,10,0.08,0.004,0.001,1,-37.5034,9962.5
40,60,-200,15,0.08,0.002,0.0005,6,9.7396,10009.74
40,50,100,20,0.08,0.006,0.0001,2,-10.3755,9989.62
50,40,-100,20,0.08,0.006,0.001,4,18.545,10018.55
40,40,0,10,0.08,0.008,0.0001,4,2.3033,10002.3
45,40,-50,10,0.08,0.002,0.0001,6,28.114,10028.11
50,40,100,15,0.08,0.002,0.001,5,18.979,10018.98
50,55,-100,30,0.08,0.006,0.0001,1,-14.5571,9985.44
50,50,-100,15,0.08,0.002,0.0005,2,-22.545,9977.45
50,60,-100,25,0.08,0.004,0.0001,1,-17.4685,9982.53
50,45,-150,25,0.08,0.002,0.001,5,3.9432,10003.94
45,45,0,15,0.08,0.006,0.001,4,8.8103,10008.81
40,60,-150,10,0.08,0.008,0.0001,1,-38.3697,9961.63
50,60,100,15,0.08,0.006,0.0001,3,-47.157,9952.84
50,40,-200,15,0.08,0.006,0.001,4,18.3734,10018.37
40,40,-50,15,0.08,0.002,0.0001,6,18.2827,10018.28
40,55,-100,20,0.08,0.006,0.0001,1,-19.7825,9980.22
45,45,-150,30,0.08,0.006,0.0005,4,1.6687,10001.67
45,45,-50,30,0.08,0.002,0.0005,8,4.192,10004.19
50,50,-100,20,0.08,0.002,0.001,2,-16.4167,9983.58
45,50,0,25,0.08,0.002,0.001,5,-5.226,9994.77
45,40,-200,30,0.08,0.002,0.0001,5,4.5534,10004.55
50,40,-200,10,0.08,0.006,0.001,4,27.5601,10027.56
45,45,50,20,0.08,0.006,0.001,4,6.6077,10006.61
40,60,-200,20,0.08,0.002,0.0005,6,7.3047,10007.3
40,55,100,30,0.08,0.004,0.0005,5,-5.6562,9994.34
40,45,-50,10,0.08,0.008,0.001,1,-62.6133,9937.39
40,50,100,20,0.08,0.004,0.0005,2,-16.9728,9983.03
40,55,0,25,0.08,0.004,0.001,2,-13.4561,9986.54
40,45,50,20,0.08,0.008,0.0001,1,-32.1785,9967.82
50,50,-100,10,0.08,0.002,0.001,2,-32.8335,9967.17
45,40,-150,25,0.08,0.006,0.0005,5,18.9646,10018.96
50,40,-150,30,0.08,0.004,0.0001,5,10.4547,10010.45
40,50,-100,20,0.08,0.004,0.0001,1,-19.1849,9980.82
45,55,-150,30,0.08,0.008,0.0005,1,-12.9516,9987.05
40,50,-150,15,0.08,0.008,0.001,1,-25.0023,9975.0
50,40,100,25,0.08,0.008,0.0001,4,0.9213,10000.92
50,50,50,10,0.08,0.004,0.0001,2,-33.2432,9966.76
45,45,100,15,0.08,0.006,0.0001,4,6.2585,10006.26
40,45,-100,30,0.08,0.004,0.0001,6,3.0119,10003.01
45,50,100,10,0.08,0.002,0.0001,4,-27.618,9972.38
45,60,-50,20,0.08,0.006,0.0001,1,-21.8356,9978.16
45,60,-200,10,0.08,0.004,0.001,5,16.4825,10016.48
45,40,-50,15,0.08,0.008,0.001,4,35.4696,10035.47
40,60,-200,10,0.08,0.008,0.0005,4,53.4466,10053.45
40,60,-200,20,0.08,0.002,0.001,6,8.4625,10008.46
50,45,-50,10,0.08,0.006,0.0001,4,9.3878,10009.39
45,40,-150,10,0.08,0.008,0.0005,4,13.5358,10013.54
45,60,-50,10,0.08,0.002,0.0005,1,-43.2885,9956.71
50,50,50,30,0.08,0.008,0.001,2,-6.3125,9993.69
50,40,-150,30,0.08,0.006,0.0001,5,20.0465,10020.05
50,55,100,15,0.08,0.004,0.0001,5,-12.1688,9987.83
40,45,100,30,0.08,0.004,0.0005,4,-0.5006,9999.5
45,60,-50,30,0.08,0.008,0.001,1,-14.2699,9985.73
50,50,-50,15,0.08,0.006,0.0005,1,-25.9032,9974.1
45,60,0,20,0.08,0.008,0.0001,1,-46.9372,9953.06
40,60,-100,25,0.08,0.006,0.0001,1,-15.826,9984.17
50,55,100,25,0.08,0.004,0.001,5,-6.9039,9993.1
40,55,0,15,0.08,0.006,0.0005,1,-59.0032,9941.0
50,55,-50,30,0.08,0.002,0.0001,1,-14.5571,9985.44
50,60,50,10,0.08,0.006,0.0001,3,-61.4432,9938.56
50,55,-200,20,0.08,0.004,0.001,5,9.3685,10009.37
45,55,-200,25,0.08,0.002,0.0005,6,4.4886,10004.49
40,45,100,10,0.08,0.002,0.0001,8,14.9206,10014.92
50,45,0,30,0.08,0.004,0.001,6,6.3448,10006.34
40,50,0,15,0.08,0.006,0.0005,1,-25.3233,9974.68
40,55,0,25,0.08,0.006,0.001,1,-35.0192,9964.98
45,45,-50,30,0.08,0.008,0.001,1,-20.8711,9979.13
45,40,100,15,0.08,0.004,0.001,4,20.8646,10020.86
50,45,-100,10,0.08,0.004,0.0001,6,8.6662,10008.67
40,40,-100,25,0.08,0.004,0.001,4,12.5187,10012.52
40,40,0,30,0.08,0.008,0.0005,4,1.7019,10001.7
40,45,50,30,0.08,0.002,0.001,8,4.5817,10004.58
45,60,0,25,0.08,0.004,0.0005,2,-15.4475,9984.55
45,50,-100,30,0.08,0.008,0.001,1,-12.7912,9987.21
50,55,50,15,0.08,0.008,0.0005,4,-36.7575,9963.24
50,40,-100,25,0.08,0.004,0.001,4,12.5187,10012.52
45,45,-50,30,0.08,0.002,0.001,8,3.8399,10003.84
45,40,-50,10,0.08,0.008,0.0001,4,2.3033,10002.3
50,55,50,15,0.08,0.002,0.0005,7,-16.4008,9983.6
40,60,0,25,0.08,0.006,0.0005,1,-35.4019,9964.6
40,50,-200,15,0.08,0.004,0.0001,4,1.8289,10001.83
50,40,0,25,0.08,0.002,0.001,5,11.3874,10011.39
40,55,-150,25,0.08,0.006,0.0005,1,-15.194,9984.81
40,50,100,25,0.08,0.004,0.001,2,-13.2318,9986.77
50,45,-100,10,0.08,0.004,0.001,7,26.3764,10026.38
50,50,50,25,0.08,0.004,0.0005,2,-13.9262,9986.07
50,55,-150,30,0.08,0.006,0.001,1,-12.7912,9987.21
45,50,-150,25,0.08,0.002,0.0005,6,-2.0755,9997.92
45,60,-150,15,0.08,0.008,0.0001,1,-26.1595,9973.84
50,60,-50,10,0.08,0.006,0.001,1,-42.8097,9957.19
45,55,50,10,0.08,0.008,0.0005,4,-53.5227,9946.48
50,60,-50,25,0.08,0.002,0.001,1,-17.1239,9982.88
45,60,0,10,0.08,0.008,0.0005,1,-93.1116,9906.89
45,45,50,20,0.08,0.004,0.001,6,9.5173,10009.52
50,45,100,10,0.08,0.002,0.001,9,13.6884,10013.69
45,60,-200,25,0.08,0.006,0.0005,4,1.7381,10001.74
50,60,100,15,0.08,0.002,0.0005,5,-23.3948,9976.61
50,55,-200,30,0.08,0.006,0.0001,4,4.9328,10004.93
45,60,0,10,0.08,0.008,0.001,1,-92.1572,9907.84
45,40,-100,25,0.08,0.004,0.001,4,12.5187,10012.52
50,50,-50,20,0.08,0.006,0.0005,1,-19.4274,9980.57
45,50,-50,30,0.08,0.006,0.001,1,-12.7912,9987.21
40,50,50,15,0.08,0.006,0.0005,2,-21.0574,9978.94
50,60,-100,20,0.08,0.004,0.0005,1,-21.6443,9978.36
40,60,-50,30,0.08,0.002,0.0005,5,-3.3234,9996.68
50,55,50,30,0.08,0.002,0.0005,7,-8.2004,9991.8
50,45,-100,20,0.08,0.008,0.0005,1,-31.7912,9968.21
40,55,-50,20,0.08,0.006,0.0005,1,-19.5903,9980.41
50,40,-150,10,0.08,0.004,0.0001,5,31.3642,10031.36
45,60,-150,25,0.08,0.006,0.0001,1,-15.6957,9984.3
40,55,-50,20,0.08,0.008,0.0001,1,-19.7825,9980.22
45,40,-200,10,0.08,0.002,0.0001,5,13.6603,10013.66
50,60,-100,10,0.08,0.006,0.001,1,-42.8097,9957.19
50,45,50,10,0.08,0.004,0.001,6,19.0345,10019.03
40,40,100,25,0.08,0.006,0.0005,5,16.756,10016.76
50,60,-150,10,0.08,0.008,0.0005,1,-38.8548,9961.15
45,50,-200,15,0.08,0.006,0.0005,4,2.8968,10002.9
50,45,50,30,0.08,0.004,0.0005,4,-0.5006,9999.5
50,40,50,20,0.08,0.002,0.0005,6,14.8596,10014.86
50,40,0,25,0.08,0.004,0.0001,5,12.3988,10012.4
40,55,-200,30,0.08,0.004,0.0001,4,0.9144,10000.91
45,55,-50,30,0.08,0.006,0.0001,1,-14.5571,9985.44
40,55,0,15,0.08,0.006,0.0001,1,-59.513,9940.49
40,55,-200,15,0.08,0.008,0.0001,4,34.0166,10034.02
40,60,-200,15,0.08,0.004,0.0001,4,1.8289,10001.83
40,40,-50,10,0.08,0.006,0.0005,5,41.89,10041.89
45,60,100,30,0.08,0.004,0.0005,5,-5.4228,9994.58
40,50,-150,10,0.08,0.006,0.0001,1,-38.3697,9961.63
45,50,-150,25,0.08,0.002,0.0001,6,-0.8648,9999.14
50,45,-200,10,0.08,0.002,0.001,6,12.9392,10012.94
45,60,100,30,0.08,0.002,0.0001,5,-11.084,9988.92
45,60,-150,30,0.08,0.006,0.0001,1,-13.0798,9986.92
50,55,100,25,0.08,0.004,0.0005,5,-7.2692,9992.73
45,40,0,30,0.08,0.004,0.0005,5,10.6163,10010.62
50,60,0,30,0.08,0.006,0.001,1,-30.7191,9969.28
45,50,-200,10,0.08,0.008,0.0001,4,51.0249,10051.02
40,60,-200,20,0.08,0.006,0.0001,4,7.2827,10007.28
50,45,-150,10,0.08,0.002,0.001,5,9.8581,10009.86
40,45,-50,20,0.08,0.002,0.0001,8,7.4603,10007.46
40,45,100,15,0.08,0.008,0.001,1,-41.7422,9958.26
40,55,-150,20,0.08,0.006,0.0005,1,-18.9924,9981.01
40,50,-150,25,0.08,0.006,0.0001,1,-15.3479,9984.65
45,60,0,30,0.08,0.002,0.0001,2,-13.9212,9986.08
45,40,-50,30,0.08,0.004,0.001,4,10.4323,10010.43
45,55,-200,30,0.08,0.004,0.001,5,5.4942,10005.49
40,50,-100,25,0.08,0.008,0.0005,1,-15.194,9984.81
40,60,100,10,0.08,0.004,0.001,3,-35.1478,9964.85
45,40,-100,20,0.08,0.008,0.001,4,26.6022,10026.6
50,55,-100,10,0.08,0.004,0.001,1,-42.8097,9957.19
45,45,0,25,0.08,0.008,0.0001,1,-25.7428,9974.26
40,55,-100,10,0.08,0.002,0.001,7,-0.5205,9999.48
50,55,100,25,0.08,0.006,0.0001,4,-27.8041,9972.2
50,60,0,20,0.08,0.002,0.0005,2,-21.7829,9978.22
50,40,-150,25,0.08,0.004,0.0001,5,12.5457,10012.55
50,60,-200,15,0.08,0.006,0.0005,4,3.0522,10003.05
50,50,-50,10,0.08,0.006,0.001,1,-38.3737,9961.63
45,45,-150,30,0.08,0.002,0.0001,6,5.013,10005.01
45,50,-150,20,0.08,0.004,0.001,1,-19.1869,9980.81
40,60,50,20,0.08,0.004,0.001,3,-19.9201,9980.08
40,60,-50,20,0.08,0.004,0.0001,1,-19.7825,9980.22
40,45,0,20,0.08,0.004,0.001,6,9.5173,10009.52
45,50,-150,10,0.08,0.002,0.0005,6,-5.1887,9994.81
50,50,-150,20,0.08,0.004,0.0001,1,-19.6196,9980.38
50,55,0,10,0.08,0.008,0.0001,1,-92.6923,9907.31
40,45,0,20,0.08,0.008,0.0001,1,-32.1785,9967.82
45,60,-150,20,0.08,0.004,0.0001,1,-19.6196,9980.38
45,50,-200,10,0.08,0.008,0.0005,4,53.4466,10053.45
50,40,-50,20,0.08,0.006,0.0005,5,20.945,10020.95
50,55,-100,10,0.08,0.002,0.0001,1,-43.6712,9956.33
45,55,0,15,0.08,0.004,0.001,2,-25.9888,9974.01
45,40,-100,10,0.08,0.002,0.0001,6,28.114,10028.11
45,55,-100,10,0.08,0.008,0.0001,1,-43.6712,9956.33
40,40,0,10,0.08,0.002,0.0001,6,27.424,10027.42
45,40,-200,25,0.08,0.008,0.0005,4,12.7576,10012.76
40,40,-100,15,0.08,0.006,0.0001,5,36.6802,10036.68
50,60,100,20,0.08,0.004,0.001,5,-8.6929,9991.31
50,40,100,20,0.08,0.004,0.001,4,15.6484,10015.65
50,45,50,30,0.08,0.008,0.0001,1,-21.4524,9978.55
45,50,100,30,0.08,0.002,0.001,9,2.4434,10002.44
45,45,-50,25,0.08,0.002,0.0005,8,5.0304,10005.03
40,40,-50,15,0.08,0.006,0.0001,5,36.6802,10036.68
45,50,-50,10,0.08,0.008,0.0005,1,-38.8548,9961.15
50,60,0,10,0.08,0.004,0.001,2,-39.9995,9960.0
40,60,-200,10,0.08,0.008,0.0001,4,51.0249,10051.02
45,60,-50,30,0.08,0.004,0.001,1,-14.2699,9985.73
45,55,-150,20,0.08,0.006,0.0005,1,-19.4274,9980.57
45,45,-150,10,0.08,0.004,0.0001,5,6.6066,10006.61
50,55,50,10,0.08,0.004,0.001,5,-22.0707,9977.93
40,40,0,25,0.08,0.002,0.001,5,10.6896,10010.69
50,45,-50,20,0.08,0.002,0.0001,8,7.9758,10007.98
40,45,-50,15,0.08,0.006,0.0001,4,6.2585,10006.26
45,60,-100,30,0.08,0.006,0.0005,1,-14.4295,9985.57
50,60,-100,10,0.08,0.008,0.0001,1,-43.6712,9956.33
40,60,100,20,0.08,0.006,0.0005,3,-32.1373,9967.86
40,60,-50,10,0.08,0.006,0.0005,1,-39.1806,9960.82
40,55,0,20,0.08,0.004,0.0005,2,-17.3119,9982.69
40,40,0,10,0.08,0.006,0.0005,5,41.89,10041.89
50,40,100,20,0.08,0.002,0.0001,6,14.057,10014.06
45,45,-150,20,0.08,0.006,0.001,4,3.5052,10003.51
45,45,-50,20,0.08,0.006,0.0005,4,5.6963,10005.7
50,55,100,15,0.08,0.002,0.0005,5,-22.0399,9977.96
40,60,0,30,0.08,0.008,0.001,1,-29.1827,9970.82
50,40,100,30,0.08,0.004,0.0001,5,10.3323,10010.33
50,55,-50,20,0.08,0.008,0.001,1,-21.4048,9978.6
45,55,50,20,0.08,0.006,0.0005,5,-9.2827,9990.72
45,60,-150,30,0.08,0.006,0.0005,1,-12.9516,9987.05
45,40,-150,15,0.08,0.006,0.0005,5,31.6077,10031.61
45,40,-100,25,0.08,0.004,0.0001,5,12.3988,10012.4
40,60,-200,10,0.08,0.004,0.0005,4,1.8502,10001.85
50,55,-100,15,0.08,0.008,0.001,1,-28.5398,9971.46
40,40,-150,10,0.08,0.006,0.001,4,37.2601,10037.26
50,40,-200,30,0.08,0.006,0.001,4,9.1867,10009.19
45,50,-200,15,0.08,0.006,0.0001,4,9.7102,10009.71
40,50,0,25,0.08,0.008,0.0001,1,-15.3479,9984.65
45,40,-150,20,0.08,0.008,0.0005,4,6.7679,10006.77
40,50,50,20,0.08,0.008,0.0005,2,-9.7794,9990.22
40,40,-150,10,0.08,0.008,0.0005,4,6.1048,10006.1
50,60,100,20,0.08,0.008,0.0001,2,-67.2161,9932.78
45,50,100,20,0.08,0.006,0.0001,2,-10.8103,9989.19
45,45,50,25,0.08,0.002,0.001,8,4.6079,10004.61
45,45,0,10,0.08,0.002,0.0001,8,15.0194,10015.02
50,60,100,15,0.08,0.004,0.0005,5,-13.2522,9986.75
45,50,100,10,0.08,0.002,0.001,9,7.3301,10007.33
