[2025-05-12 21:53:00] PID 13 | 144.39 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 21:53:00] PID 14 | 152.88 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 21:53:00] PID 15 | 145.59 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 21:53:00] PID 16 | 166.56 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 21:54:00] 📊 Всего Python-памяти: 1250.28 MB
[2025-05-12 21:54:00] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-12 21:54:00] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-12 21:54:00] PID 9 | 167.07 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-12 21:54:00] PID 10 | 153.40 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-12 21:54:00] PID 11 | 156.96 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-12 21:54:00] PID 12 | 137.50 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-12 21:54:00] PID 13 | 144.39 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 21:54:00] PID 14 | 154.88 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 21:54:00] PID 15 | 145.59 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 21:54:00] PID 16 | 166.56 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 21:55:00] 📊 Всего Python-памяти: 1255.36 MB
[2025-05-12 21:55:00] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-12 21:55:00] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-12 21:55:00] PID 9 | 167.00 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-12 21:55:00] PID 10 | 155.57 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-12 21:55:00] PID 11 | 157.18 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-12 21:55:00] PID 12 | 137.76 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-12 21:55:00] PID 13 | 144.39 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 21:55:00] PID 14 | 157.13 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 21:55:00] PID 15 | 145.84 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 21:55:00] PID 16 | 166.56 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 21:56:00] 📊 Всего Python-памяти: 1262.31 MB
[2025-05-12 21:56:00] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-12 21:56:00] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-12 21:56:00] PID 9 | 167.10 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-12 21:56:00] PID 10 | 158.24 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-12 21:56:01] PID 11 | 158.97 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-12 21:56:01] PID 12 | 137.76 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-12 21:56:01] PID 13 | 144.39 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 21:56:01] PID 14 | 157.13 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 21:56:01] PID 15 | 145.84 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 21:56:01] PID 16 | 168.95 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 21:57:01] 📊 Всего Python-памяти: 1274.85 MB
[2025-05-12 21:57:01] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-12 21:57:01] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-12 21:57:01] PID 9 | 167.04 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-12 21:57:01] PID 10 | 167.54 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-12 21:57:01] PID 11 | 159.45 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-12 21:57:01] PID 12 | 138.02 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-12 21:57:01] PID 13 | 144.69 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 21:57:01] PID 14 | 157.39 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 21:57:01] PID 15 | 145.84 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 21:57:01] PID 16 | 170.95 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 21:58:01] 📊 Всего Python-памяти: 1300.39 MB
[2025-05-12 21:58:01] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-12 21:58:01] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-12 21:58:01] PID 9 | 167.14 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-12 21:58:01] PID 10 | 188.68 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-12 21:58:01] PID 11 | 159.25 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-12 21:58:01] PID 12 | 138.02 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-12 21:58:01] PID 13 | 144.94 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 21:58:01] PID 14 | 159.64 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 21:58:01] PID 15 | 145.84 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 21:58:01] PID 16 | 172.95 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 21:59:01] 📊 Всего Python-памяти: 1300.39 MB
[2025-05-12 21:59:01] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-12 21:59:01] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-12 21:59:01] PID 9 | 167.07 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-12 21:59:01] PID 10 | 188.27 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-12 21:59:01] PID 11 | 159.72 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-12 21:59:01] PID 12 | 138.02 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-12 21:59:01] PID 13 | 144.94 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 21:59:01] PID 14 | 159.64 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 21:59:01] PID 15 | 145.84 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 21:59:01] PID 16 | 172.95 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:00:01] 📊 Всего Python-памяти: 1305.05 MB
[2025-05-12 22:00:01] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-12 22:00:01] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-12 22:00:01] PID 9 | 169.41 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-12 22:00:01] PID 10 | 188.30 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:00:01] PID 11 | 161.52 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-12 22:00:01] PID 12 | 138.02 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:00:01] PID 13 | 145.19 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:00:01] PID 14 | 159.64 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:00:01] PID 15 | 146.09 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:00:01] PID 16 | 172.95 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:01:01] 📊 Всего Python-памяти: 1307.71 MB
[2025-05-12 22:01:01] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-12 22:01:01] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-12 22:01:01] PID 9 | 165.34 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-12 22:01:01] PID 10 | 190.30 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:01:01] PID 11 | 161.99 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-12 22:01:01] PID 12 | 138.02 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:01:01] PID 13 | 145.19 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:01:01] PID 14 | 161.64 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:01:01] PID 15 | 146.34 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:01:01] PID 16 | 174.95 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:02:01] 📊 Всего Python-памяти: 1311.85 MB
[2025-05-12 22:02:01] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-12 22:02:01] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-12 22:02:01] PID 9 | 169.42 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-12 22:02:01] PID 10 | 190.31 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:02:01] PID 11 | 161.80 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-12 22:02:01] PID 12 | 138.02 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:02:01] PID 13 | 145.44 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:02:01] PID 14 | 161.64 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:02:01] PID 15 | 146.34 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:02:01] PID 16 | 174.95 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:03:01] 📊 Всего Python-памяти: 1313.96 MB
[2025-05-12 22:03:01] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-12 22:03:01] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-12 22:03:01] PID 9 | 169.28 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-12 22:03:01] PID 10 | 190.34 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:03:01] PID 11 | 162.02 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-12 22:03:01] PID 12 | 138.02 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:03:01] PID 13 | 145.44 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:03:01] PID 14 | 163.64 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:03:01] PID 15 | 146.34 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:03:01] PID 16 | 174.95 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:04:01] 📊 Всего Python-памяти: 1314.89 MB
[2025-05-12 22:04:01] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-12 22:04:01] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-12 22:04:01] PID 9 | 169.44 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-12 22:04:01] PID 10 | 188.82 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:04:01] PID 11 | 161.82 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-12 22:04:01] PID 12 | 138.27 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:04:01] PID 13 | 145.44 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:04:01] PID 14 | 165.88 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:04:01] PID 15 | 146.34 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:04:01] PID 16 | 174.95 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:05:01] 📊 Всего Python-памяти: 1329.01 MB
[2025-05-12 22:05:01] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-12 22:05:01] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-12 22:05:01] PID 9 | 183.29 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-12 22:05:01] PID 10 | 188.82 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:05:01] PID 11 | 161.65 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-12 22:05:01] PID 12 | 138.27 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:05:01] PID 13 | 145.44 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:05:01] PID 14 | 165.88 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:05:01] PID 15 | 146.77 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:05:01] PID 16 | 174.95 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:06:01] 📊 Всего Python-памяти: 1334.93 MB
[2025-05-12 22:06:01] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-12 22:06:01] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-12 22:06:01] PID 9 | 189.42 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-12 22:06:01] PID 10 | 188.83 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:06:01] PID 11 | 161.44 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-12 22:06:01] PID 12 | 138.27 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:06:01] PID 13 | 145.44 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:06:01] PID 14 | 165.88 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:06:01] PID 15 | 146.77 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:06:01] PID 16 | 174.95 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:07:01] 📊 Всего Python-памяти: 1333.02 MB
[2025-05-12 22:07:01] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-12 22:07:01] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-12 22:07:01] PID 9 | 189.37 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-12 22:07:01] PID 10 | 187.30 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:07:01] PID 11 | 158.36 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-12 22:07:01] PID 12 | 138.27 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:07:01] PID 13 | 145.44 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:07:01] PID 14 | 166.38 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:07:01] PID 15 | 147.02 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:07:01] PID 16 | 176.95 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-12 22:08:01] 📊 Всего Python-памяти: 1338.09 MB
[2025-05-12 22:08:01] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-12 22:08:01] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-12 22:08:01] PID 9 | 189.45 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-12 22:08:01] PID 10 | 187.30 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:08:01] PID 11 | 161.11 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-12 22:08:01] PID 12 | 138.27 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-12 22:08:01] PID 13 | 145.69 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-12 22:08:01] PID 14 | 166.38 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
